pais,ca,prov,lat,lng,fo1,fo2
ES,GA,PO,42.3906878571,-8.848017500000003,3566841.638920462,5004453.833304072
ES,GA,PO,42.4461411429,-8.848017500000003,3565877.266964875,5003100.772131631
ES,GA,PO,42.5015944286,-8.848017500000003,3565415.4675985426,5002452.8449615985
ES,GA,PO,42.5570477143,-8.848017500000003,3565459.708897432,5002514.917674724
ES,GA,PO,41.9470615714,-8.758083000000001,3543887.227855119,4972247.668277367
ES,GA,PO,42.0025148571,-8.758083000000001,3538984.3211279293,4965368.649568635
ES,GA,PO,42.0579681429,-8.758083000000001,3534557.694242033,4959157.874846819
ES,GA,PO,42.1134214286,-8.758083000000001,3530611.530025043,4953621.212824296
ES,GA,PO,42.168874714299996,-8.758083000000001,3527150.007232745,4948764.526500474
ES,GA,PO,42.279781285700004,-8.758083000000001,3521697.511969169,4941114.408108581
ES,GA,PO,42.3352345714,-8.758083000000001,3519714.7671791,4938332.519880953
ES,GA,PO,42.3906878571,-8.758083000000001,3518233.0875043357,4936253.650595815
ES,GA,PO,42.4461411429,-8.758083000000001,3517256.4267998226,4934883.34770566
ES,GA,PO,42.5015944286,-8.758083000000001,3516788.6396922576,4934227.019440878
ES,GA,PO,42.5570477143,-8.758083000000001,3516833.4590998,4934289.90326881
ES,GA,PO,42.612501,-8.758083000000001,3517394.472060176,4935077.03197939
ES,GA,PO,42.0025148571,-8.668148500000001,3490727.3676626896,4897661.776037298
ES,GA,PO,42.0579681429,-8.668148500000001,3486248.294676843,4891377.416863883
ES,GA,PO,42.1134214286,-8.668148500000001,3482254.31329007,4885773.665005914
ES,GA,PO,42.168874714299996,-8.668148500000001,3478749.810506391,4880856.675645289
ES,GA,PO,42.224328,-8.668148500000001,3475739.1724951016,4876632.6027927445
ES,GA,PO,42.279781285700004,-8.668148500000001,3473226.771199229,4873107.580498867
ES,GA,PO,42.3352345714,-8.668148500000001,3471216.9487866485,4870287.70103824
ES,GA,PO,42.3906878571,-8.668148500000001,3469713.99986875,4868178.989961369
ES,GA,PO,42.4461411429,-8.668148500000001,3468722.151453565,4866787.377967927
ES,GA,PO,42.5015944286,-8.668148500000001,3468245.5406525135,4866118.669628233
ES,GA,PO,42.5570477143,-8.668148500000001,3468288.190175784,4866178.509002061
ES,GA,PO,42.612501,-8.668148500000001,3468853.9817676875,4866972.342367147
ES,GA,PO,42.6679542857,-8.668148500000001,3469946.6277301703,4868505.378265272
ES,GA,PO,42.0579681429,-8.578214,3438052.5498721944,4823756.422086675
ES,GA,PO,42.1134214286,-8.578214,3434007.759445897,4818081.38265321
ES,GA,PO,42.168874714299996,-8.578214,3430457.224491279,4813099.807898102
ES,GA,PO,42.224328,-8.578214,3427405.5657106717,4808818.180893443
ES,GA,PO,42.279781285700004,-8.578214,3424857.406042524,4805242.987848709
ES,GA,PO,42.3352345714,-8.578214,3422817.3545256774,4802380.6954715485
ES,GA,PO,42.3906878571,-8.578214,3421289.9875854244,4800237.724711197
ES,GA,PO,42.4461411429,-8.578214,3420279.8276743833,4798820.420790581
ES,GA,PO,42.5015944286,-8.578214,3419791.3192584706,4798135.019513456
ES,GA,PO,42.5570477143,-8.578214,3419828.8021605653,4798187.609864266
ES,GA,PO,42.612501,-8.578214,3420396.482401226,4798984.093096228
ES,GA,PO,42.6679542857,-8.578214,3421498.400683432,4800530.138513888
ES,GA,PO,42.723407571399996,-8.578214,3423138.398791273,4802831.136328829
ES,GA,PO,42.1134214286,-8.488279499999999,3385878.8721916834,4750554.192299757
ES,GA,PO,42.168874714299996,-8.488279499999999,3382279.114090153,4745503.555054301
ES,GA,PO,42.224328,-8.488279499999999,3379183.1735340063,4741159.798545791
ES,GA,PO,42.279781285700004,-8.488279499999999,3376595.9390965034,4737529.781682374
ES,GA,PO,42.3352345714,-8.488279499999999,3374522.30430552,4734620.370323772
ES,GA,PO,42.3906878571,-8.488279499999999,3372967.1480894466,4732438.40984591
ES,GA,PO,42.4461411429,-8.488279499999999,3371935.31214282,4730990.6933837915
ES,GA,PO,42.5015944286,-8.488279499999999,3371431.575161578,4730283.925682292
ES,GA,PO,42.5570477143,-8.488279499999999,3371460.6239265976,4730324.682524947
ES,GA,PO,42.612501,-8.488279499999999,3372027.0213528336,4731119.365905328
ES,GA,PO,42.723407571399996,-8.488279499999999,3374789.28281094,4734994.954266687
ES,GA,PO,42.1134214286,-8.398344999999999,3337875.2217330914,4683202.715315542
ES,GA,PO,42.168874714299996,-8.398344999999999,3334222.911996419,4678078.345547437
ES,GA,PO,42.224328,-8.398344999999999,3331079.266364723,4673667.656477189
ES,GA,PO,42.279781285700004,-8.398344999999999,3328449.453668642,4669977.900227804
ES,GA,PO,42.3352345714,-8.398344999999999,3326338.6699583856,4667016.367112679
ES,GA,PO,42.3906878571,-8.398344999999999,3324752.1182595496,4664790.357232022
ES,GA,PO,42.4461411429,-8.398344999999999,3323694.984753428,4663307.147052659
ES,GA,PO,42.5015944286,-8.398344999999999,3323172.4112761924,4662573.950823031
ES,GA,PO,42.5570477143,-8.398344999999999,3323189.464066451,4662597.876724492
ES,GA,PO,42.612501,-8.398344999999999,3323751.0988421724,4663385.877872513
ES,GA,PO,42.6679542857,-8.398344999999999,3324862.1223216644,4664944.698328729
ES,GA,PO,42.723407571399996,-8.398344999999999,3326527.1504650856,4667280.814511735
ES,GA,PO,42.1134214286,-8.308410499999999,3290004.996982065,4616038.44114583
ES,GA,PO,42.168874714299996,-8.308410499999999,3286296.673348924,4610835.48113255
ES,GA,PO,42.224328,-8.308410499999999,3283101.7373211593,4606352.829119956
ES,GA,PO,42.279781285700004,-8.308410499999999,3280425.6522794585,4602598.150499226
ES,GA,PO,42.3352345714,-8.308410499999999,3278273.9349751505,4599579.185543162
ES,GA,PO,42.5015944286,-8.308410499999999,3275020.493551104,4595014.447588906
ES,GA,PO,42.5570477143,-8.308410499999999,3275021.6692648362,4595016.097172961
ES,GA,PO,42.612501,-8.308410499999999,3275574.7241332987,4595792.0602901075
ES,GA,PO,42.6679542857,-8.308410499999999,3276684.910704569,4597349.7065230245
ES,GA,PO,42.723407571399996,-8.308410499999999,3278357.2996380157,4599696.150255607
ES,GA,PO,42.7788608571,-8.308410499999999,3280596.729517317,4602838.180258173
ES,GA,PO,42.168874714299996,-8.218475999999999,3238509.135580151,4543787.220856133
ES,GA,PO,42.224328,-8.218475999999999,3235259.164892831,4539227.352515803
ES,GA,PO,42.5570477143,-8.218475999999999,3226964.1914146314,4527589.09771717
ES,GA,PO,42.612501,-8.218475999999999,3227504.4805486216,4528347.149882477
ES,GA,PO,42.6679542857,-8.218475999999999,3228609.7330179103,4529897.873328212
ES,GA,PO,42.723407571399996,-8.218475999999999,3230285.526548618,4532249.093877805
ES,GA,PO,42.7788608571,-8.218475999999999,3232537.213863987,4535408.321664608
ES,GA,PO,42.5570477143,-8.128541499999999,3179024.6649474218,4460327.58983923
ES,GA,PO,42.612501,-8.128541499999999,3179547.6008696035,4461061.294596901
ES,GA,PO,42.6679542857,-8.128541499999999,3180643.3960672636,4462598.749026503
ES,GA,PO,42.723407571399996,-8.128541499999999,3182318.193880642,4464948.572535827
ES,GA,PO,42.7788608571,-8.128541499999999,3184577.9246248803,4468119.085647999
ES,GA,PO,42.8343141429,-8.128541499999999,3187428.2369861347,4472118.21374686
ES,GA,PO,42.5570477143,-8.038607,3131211.496095077,4393243.367894925
ES,GA,PO,42.612501,-8.038607,3131712.055015696,4393945.676621433
ES,GA,PO,42.6679542857,-8.038607,3132793.401926701,4395462.859395925
ES,GA,PO,42.723407571399996,-8.038607,3134462.3110664506,4397804.420807209
ES,GA,PO,42.7788608571,-8.038607,3136725.362019163,4400979.592334783
ES,GA,PO,42.612501,-7.9486725000000025,3084006.6522457483,4327012.655778479
ES,GA,PO,42.6679542857,-7.9486725000000025,3085068.047434354,4328501.845307476
ES,GA,PO,42.723407571399996,-7.9486725000000025,3086725.629294042,4330827.513989038
ES,GA,C,42.8343141429,-9.29769,3816892.3366936864,5355287.231495057
ES,GA,C,42.8897674286,-9.29769,3819790.4947505514,5359353.4894525
ES,GA,C,42.9452207143,-9.29769,3823175.6095478176,5364102.9716101885
ES,GA,C,43.000674,-9.29769,3827048.549986519,5369536.897078907
ES,GA,C,43.05612728569999,-9.29769,3831409.9264912154,5375656.122314266
ES,GA,C,43.111580571400005,-9.29769,3836260.0794670233,5382461.124921345
ES,GA,C,43.1670338571,-9.29769,3841599.0688805254,5389951.989036203
ES,GA,C,43.2224871429,-9.29769,3847426.665146669,5398128.392539746
ES,GA,C,42.7788608571,-9.2077555,3765618.8612356754,5283348.029596448
ES,GA,C,42.8343141429,-9.2077555,3768075.045600125,5286794.176777149
ES,GA,C,42.8897674286,-9.2077555,3771024.0358408554,5290931.754782733
ES,GA,C,42.9452207143,-9.2077555,3774467.0707286014,5295762.501669324
ES,GA,C,43.000674,-9.2077555,3778405.129752135,5301287.791707731
ES,GA,C,43.05612728569999,-9.2077555,3782838.9190027793,5307508.615578724
ES,GA,C,43.111580571400005,-9.2077555,3787768.858090106,5314425.562015122
ES,GA,C,43.1670338571,-9.2077555,3793195.0683062756,5322038.801195778
ES,GA,C,43.2224871429,-9.2077555,3799117.3622524287,5330348.070190896
ES,GA,C,43.2779404286,-9.2077555,3805535.235046752,5339352.66062652
ES,GA,C,43.3333937143,-9.2077555,3812447.8574401876,5349051.409025533
ES,GA,C,42.3906878571,-9.117821000000001,3713154.2859636885,5209737.656215243
ES,GA,C,42.4461411429,-9.117821000000001,3712211.4077325915,5208414.751792892
ES,GA,C,42.5015944286,-9.117821000000001,3711752.6716888463,5207771.122614757
ES,GA,C,42.5570477143,-9.117821000000001,3711780.8798683085,5207810.700074631
ES,GA,C,42.612501,-9.117821000000001,3712298.683723089,5208537.204289923
ES,GA,C,42.6679542857,-9.117821000000001,3713308.566977095,5209954.120047145
ES,GA,C,42.723407571399996,-9.117821000000001,3714812.8280078564,5212064.672082744
ES,GA,C,42.7788608571,-9.117821000000001,3716813.56193302,5214871.799949581
ES,GA,C,42.8343141429,-9.117821000000001,3719312.642609388,5218378.132760692
ES,GA,C,42.8897674286,-9.117821000000001,3722311.704738459,5222585.964082492
ES,GA,C,42.9452207143,-9.117821000000001,3725812.1263874057,5227497.227410838
ES,GA,C,43.000674,-9.117821000000001,3729815.0120863896,5233113.4724557465
ES,GA,C,43.05612728569999,-9.117821000000001,3734321.1768252486,5239435.842687947
ES,GA,C,43.111580571400005,-9.117821000000001,3739331.131182677,5246465.054474399
ES,GA,C,43.1670338571,-9.117821000000001,3744845.0678445282,5254201.378162812
ES,GA,C,43.2224871429,-9.117821000000001,3750862.8497625794,5262644.621467804
ES,GA,C,43.2779404286,-9.117821000000001,3757384.000107431,5271794.115374329
ES,GA,C,43.3333937143,-9.117821000000001,3764407.694375301,5281648.703063127
ES,GA,C,42.4461411429,-9.027886500000001,3663359.167689381,5139872.661983789
ES,GA,C,42.5015944286,-9.027886500000001,3662901.6987601775,5139230.810629529
ES,GA,C,42.5570477143,-9.027886500000001,3662937.4339029337,5139280.948788229
ES,GA,C,42.612501,-9.027886500000001,3663469.2266416615,5140027.080094091
ES,GA,C,42.6679542857,-9.027886500000001,3664499.760475416,5141472.96962796
ES,GA,C,42.723407571399996,-9.027886500000001,3666031.5292975665,5143622.116444601
ES,GA,C,42.7788608571,-9.027886500000001,3668066.817395656,5146477.725511518
ES,GA,C,42.8343141429,-9.027886500000001,3670607.6792678633,5150042.679390467
ES,GA,C,42.8897674286,-9.027886500000001,3673655.9194829524,5154319.509979966
ES,GA,C,42.9452207143,-9.027886500000001,3677213.07293212,5159310.3708076775
ES,GA,C,43.000674,-9.027886500000001,3681280.3856745055,5165017.010155713
ES,GA,C,43.05612728569999,-9.027886500000001,3685858.7967458875,5171440.745537347
ES,GA,C,43.111580571400005,-9.027886500000001,3690948.9212104743,5178582.439917843
ES,GA,C,43.1670338571,-9.027886500000001,3696551.034759887,5186442.4801060725
ES,GA,C,43.2224871429,-9.027886500000001,3702665.060156946,5195020.757734481
ES,GA,C,43.2779404286,-9.027886500000001,3709290.555719809,5204316.653101775
ES,GA,C,43.3333937143,-9.027886500000001,3716426.7062470913,5214329.022440409
ES,GA,C,43.388847,-9.027886500000001,3724072.316358088,5225056.188572603
ES,GA,C,42.5570477143,-8.937952000000003,3614162.423909155,5070847.216527919
ES,GA,C,42.612501,-8.937952000000003,3614706.2138176835,5071610.180451675
ES,GA,C,42.6679542857,-8.937952000000003,3615755.5539668626,5073082.456168852
ES,GA,C,42.723407571399996,-8.937952000000003,3617313.1547643016,5075267.846514318
ES,GA,C,42.7788608571,-8.937952000000003,3619381.51088395,5078169.851638028
ES,GA,C,42.8343141429,-8.937952000000003,3621962.878596807,5081791.6371989045
ES,GA,C,42.8897674286,-8.937952000000003,3625059.2530577504,5086136.002497137
ES,GA,C,42.9452207143,-8.937952000000003,3628672.345942986,5091205.349098426
ES,GA,C,43.000674,-8.937952000000003,3632803.5636886936,5097001.650301744
ES,GA,C,43.05612728569999,-8.937952000000003,3637453.986756043,5103526.422047127
ES,GA,C,43.111580571400005,-8.937952000000003,3642624.3502591136,5110780.695735698
ES,GA,C,43.1670338571,-8.937952000000003,3648315.0263177827,5118764.993469901
ES,GA,C,43.2224871429,-8.937952000000003,3654526.008489743,5127479.306210866
ES,GA,C,43.2779404286,-8.937952000000003,3661256.898529069,5136923.0752000185
ES,GA,C,43.3333937143,-8.937952000000003,3668506.8959217635,5147095.177276941
ES,GA,C,43.388847,-8.937952000000003,3676274.7902083015,5157993.914107526
ES,GA,C,42.612501,-8.848017500000003,3566013.3099608966,5003291.647130258
ES,GA,C,42.6679542857,-8.848017500000003,3567079.417683871,5004787.448576204
ES,GA,C,42.723407571399996,-8.848017500000003,3568660.982501049,5007006.461617203
ES,GA,C,42.7788608571,-8.848017500000003,3570760.7333553005,5009952.515094005
ES,GA,C,42.8343141429,-8.848017500000003,3573381.1521939514,5013629.091300488
ES,GA,C,42.8897674286,-8.848017500000003,3576524.448301881,5018039.289971742
ES,GA,C,42.9452207143,-8.848017500000003,3580192.532919673,5023185.792672082
ES,GA,C,43.000674,-8.848017500000003,3584386.9944559387,5029070.828016731
ES,GA,C,43.05612728569999,-8.848017500000003,3589109.074785588,5035696.13841712
ES,GA,C,43.111580571400005,-8.848017500000003,3594359.6470396086,5043062.94891887
ES,GA,C,43.1670338571,-8.848017500000003,3600139.1953192386,5051171.938739767
ES,GA,C,43.2224871429,-8.848017500000003,3606447.7967584976,5060023.216102628
ES,GA,C,43.2779404286,-8.848017500000003,3613285.106246792,5069616.296800356
ES,GA,C,43.3333937143,-8.848017500000003,3620650.3443233347,5079950.087211221
ES,GA,C,43.388847,-8.848017500000003,3628542.288298809,5091022.871842119
ES,GA,C,43.444300285699995,-8.848017500000003,3636959.266989405,5102832.305940163
ES,GA,C,42.6679542857,-8.758083000000001,3518475.09401103,4936593.197599219
ES,GA,C,42.723407571399996,-8.758083000000001,3520078.5417621266,4938842.913470235
ES,GA,C,42.7788608571,-8.758083000000001,3522207.8054402214,4941830.374886991
ES,GA,C,42.8343141429,-8.758083000000001,3524865.6197500187,4945559.418774373
ES,GA,C,42.8897674286,-8.758083000000001,3528054.4349107374,4950033.482910168
ES,GA,C,42.9452207143,-8.758083000000001,3531776.387779288,4955255.565409473
ES,GA,C,43.000674,-8.758083000000001,3536033.2735391855,4961228.18500284
ES,GA,C,43.05612728569999,-8.758083000000001,3540826.5185271464,4967953.342910672
ES,GA,C,43.111580571400005,-8.758083000000001,3546157.1546872193,4975432.4870011
ES,GA,C,43.1670338571,-8.758083000000001,3552025.796172461,4983666.478960999
ES,GA,C,43.2224871429,-8.758083000000001,3558432.6186044924,4992655.56519612
ES,GA,C,43.2779404286,-8.758083000000001,3565377.341383058,5002399.352010538
ES,GA,C,43.3333937143,-8.758083000000001,3572859.2136331857,5012896.785889821
ES,GA,C,43.388847,-8.758083000000001,3580877.003903171,5024146.139046807
ES,GA,C,43.444300285699995,-8.758083000000001,3589428.994047478,5036145.0008390015
ES,GA,C,42.723407571399996,-8.668148500000001,3471569.640790828,4870782.545225611
ES,GA,C,42.7788608571,-8.668148500000001,3473726.302625867,4873808.447600903
ES,GA,C,42.8343141429,-8.668148500000001,3476419.631425236,4877587.32005974
ES,GA,C,42.8897674286,-8.668148500000001,3479652.348917223,4882122.9813204575
ES,GA,C,42.9452207143,-8.668148500000001,3483426.847436682,4887418.787946238
ES,GA,C,43.000674,-8.668148500000001,3487745.1574998396,4893477.588850981
ES,GA,C,43.05612728569999,-8.668148500000001,3492608.9165543537,4900301.681454093
ES,GA,C,43.111580571400005,-8.668148500000001,3498019.339497751,4907892.770316417
ES,GA,C,43.1670338571,-8.668148500000001,3503977.1915920367,4916251.929138094
ES,GA,C,43.2224871429,-8.668148500000001,3510482.7643922167,4925379.566985103
ES,GA,C,43.2779404286,-8.668148500000001,3517535.8551819995,4935275.399436542
ES,GA,C,43.3333937143,-8.668148500000001,3525135.750598967,4945938.425609934
ES,GA,C,42.7788608571,-8.578214,3425320.0842426163,4805892.1480656285
ES,GA,C,42.8343141429,-8.578214,3428046.793630321,4809717.8551277835
ES,GA,C,42.8897674286,-8.578214,3431321.555134695,4814312.506200849
ES,GA,C,42.9452207143,-8.578214,3435147.0508765536,4819679.864431933
ES,GA,C,43.000674,-8.578214,3439525.5796739715,4825823.15517559
ES,GA,C,43.05612728569999,-8.578214,3444459.0209885216,4832745.015408626
ES,GA,C,43.111580571400005,-8.578214,3449948.800781131,4840447.445824189
ES,GA,C,43.1670338571,-8.578214,3455995.860039136,4848931.766673684
ES,GA,C,43.2224871429,-8.578214,3462600.6267269896,4858198.578412238
ES,GA,C,43.2779404286,-8.578214,3469762.9917815053,4868247.728018846
ES,GA,C,43.3333937143,-8.578214,3477482.2899533818,4879078.2821161
ES,GA,C,43.388847,-8.578214,3485757.2857765416,4890688.507284471
ES,GA,C,42.7788608571,-8.488279499999999,3376993.326980557,4738087.336382297
ES,GA,C,42.8343141429,-8.488279499999999,3379750.99888086,4741956.485368862
ES,GA,C,42.8897674286,-8.488279499999999,3383065.673156931,4746607.136019015
ES,GA,C,42.9452207143,-8.488279499999999,3386940.3612264614,4752043.5134995375
ES,GA,C,43.000674,-8.488279499999999,3391377.668377398,4758269.273157254
ES,GA,C,43.05612728569999,-8.488279499999999,3396379.7520325826,4765287.441962267
ES,GA,C,43.111580571400005,-8.488279499999999,3401948.2820583135,4773100.362818931
ES,GA,C,43.1670338571,-8.488279499999999,3408084.4040454626,4781709.643047448
ES,GA,C,43.2224871429,-8.488279499999999,3414788.7064852193,4791116.108329833
ES,GA,C,43.2779404286,-8.488279499999999,3422061.192622892,4801319.763219412
ES,GA,C,43.3333937143,-8.488279499999999,3429901.257943094,4812319.759551438
ES,GA,C,43.388847,-8.488279499999999,3438307.6736900476,4824114.37332126
ES,GA,C,43.444300285699995,-8.488279499999999,3447278.5770925474,4836700.99096948
ES,GA,C,42.7788608571,-8.398344999999999,3328750.56382648,4670400.372553796
ES,GA,C,42.8343141429,-8.398344999999999,3331536.460551203,4674309.122353927
ES,GA,C,42.8897674286,-8.398344999999999,3334888.607655219,4679012.349220362
ES,GA,C,42.9452207143,-8.398344999999999,3338810.3914676416,4684514.804339006
ES,GA,C,43.000674,-8.398344999999999,3343304.768061829,4690820.635225823
ES,GA,C,43.05612728569999,-8.398344999999999,3348374.214775104,4697933.317706635
ES,GA,C,43.111580571400005,-8.398344999999999,3354020.683888166,4705855.590927055
ES,GA,C,43.1670338571,-8.398344999999999,3360245.559602337,4714589.3969894545
ES,GA,C,43.2224871429,-8.398344999999999,3367049.61945193,4724135.826812628
ES,GA,C,43.2779404286,-8.398344999999999,3374433.001143252,4734495.073605279
ES,GA,C,43.3333937143,-8.398344999999999,3382395.1759679765,4745666.395563686
ES,GA,C,43.388847,-8.398344999999999,3390934.9293533666,4757648.088582701
ES,GA,C,43.444300285699995,-8.398344999999999,3400050.349344315,4770437.470095497
ES,GA,C,43.49975357140001,-8.398344999999999,3409738.8233323744,4784030.874484228
ES,GA,C,43.5552068571,-8.398344999999999,3419997.0431828112,4798423.660273544
ES,GA,C,43.6106601429,-8.398344999999999,3430821.0186639647,4813610.228972636
ES,GA,C,43.6661134286,-8.398344999999999,3442206.0986955427,4829584.05488764
ES,GA,C,42.8343141429,-8.308410499999999,3283407.753553138,4606782.184908694
ES,GA,C,42.8897674286,-8.308410499999999,3286794.5838982714,4611534.074064217
ES,GA,C,42.9452207143,-8.308410499999999,3290761.0345856096,4617099.199000032
ES,GA,C,43.000674,-8.308410499999999,3295310.4640833833,4623482.271811857
ES,GA,C,43.05612728569999,-8.308410499999999,3300445.7187771415,4630687.286118281
ES,GA,C,43.111580571400005,-8.308410499999999,3306169.0786905647,4638717.440904401
ES,GA,C,43.1670338571,-8.308410499999999,3312482.206847516,4647575.069474297
ES,GA,C,43.2224871429,-8.308410499999999,3319386.1036872137,4657261.57549328
ES,GA,C,43.2779404286,-8.308410499999999,3326881.067792567,4667777.377887822
ES,GA,C,43.3333937143,-8.308410499999999,3334966.6643308527,4679121.866566276
ES,GA,C,43.388847,-8.308410499999999,3343641.701977252,4691293.370041468
ES,GA,C,43.444300285699995,-8.308410499999999,3352904.2192789214,4704289.136298816
ES,GA,C,43.49975357140001,-8.308410499999999,3362751.4808708965,4718105.327487058
ES,GA,C,43.5552068571,-8.308410499999999,3373179.9837220795,4732737.0286816815
ES,GA,C,43.6106601429,-8.308410499999999,3384185.4732707837,4748178.270523882
ES,GA,C,43.6661134286,-8.308410499999999,3395762.96885025,4764422.064893809
ES,GA,C,42.8343141429,-8.218475999999999,3235369.8622181495,4539382.666294801
ES,GA,C,42.8897674286,-8.218475999999999,3238788.1896592802,4544178.747421473
ES,GA,C,42.9452207143,-8.218475999999999,3242796.4991769413,4549802.602350115
ES,GA,C,43.000674,-8.218475999999999,3247398.611927282,4556259.592350297
ES,GA,C,43.05612728569999,-8.218475999999999,3252597.8010998233,4563554.309867521
ES,GA,C,43.111580571400005,-8.218475999999999,3258396.728038019,4571690.488897237
ES,GA,C,43.1670338571,-8.218475999999999,3264797.3823507694,4580670.920958356
ES,GA,C,43.2224871429,-8.218475999999999,3271801.027779557,4590497.379142187
ES,GA,C,43.2779404286,-8.218475999999999,3279408.155430424,4601170.552494603
ES,GA,C,43.3333937143,-8.218475999999999,3287618.446098331,4612689.993155273
ES,GA,C,43.388847,-8.218475999999999,3296430.742729261,4625054.077720636
ES,GA,C,43.444300285699995,-8.218475999999999,3305843.0341913723,4638259.984474039
ES,GA,C,43.49975357140001,-8.218475999999999,3315852.4508928093,4652303.687237306
ES,GA,C,43.5552068571,-8.218475999999999,3326455.2724582353,4667179.966141293
ES,GA,C,43.6106601429,-8.218475999999999,3337646.947261045,4682882.435030539
ES,GA,C,43.6661134286,-8.218475999999999,3349422.123054925,4699403.584440846
ES,GA,C,43.7215667143,-8.218475999999999,3361774.688007632,4716734.83917169
ES,GA,C,42.8897674286,-8.128541499999999,3190874.4249835066,4476953.38460097
ES,GA,C,42.9452207143,-8.128541499999999,3194921.351809241,4482631.421507671
ES,GA,C,43.000674,-8.128541499999999,3199573.371973247,4489158.434058027
ES,GA,C,43.05612728569999,-8.128541499999999,3204834.253623689,4496539.709148806
ES,GA,C,43.111580571400005,-8.128541499999999,3210707.1030299775,4504779.605028403
ES,GA,C,43.1670338571,-8.128541499999999,3217194.293391524,4513881.45141204
ES,GA,C,43.2224871429,-8.128541499999999,3224297.4001932726,4523847.458782398
ES,GA,C,43.2779404286,-8.128541499999999,3232017.145174858,4534678.639775597
ES,GA,C,43.3333937143,-8.128541499999999,3240353.351074004,4546374.745683965
ES,GA,C,43.388847,-8.128541499999999,3249304.9085561577,4558934.220056695
ES,GA,C,43.444300285699995,-8.128541499999999,3258869.7567853634,4572354.17143982
ES,GA,C,43.49975357140001,-8.128541499999999,3269044.878341812,4586630.366245294
ES,GA,C,43.5552068571,-8.128541499999999,3279826.3087404943,4601757.242106123
