pais,ca,prov,lat,lng
PT,Setúbal,Montijo,38.6753177143,-8.937952000000001
PT,Setúbal,Montijo,38.6753177143,-8.758083000000001
PT,Setúbal,Montijo,38.7862242857,-8.758083000000001
PT,Setúbal,Montijo,38.6753177143,-8.668148500000001
PT,Setúbal,Montijo,38.730771000000004,-8.668148500000001
PT,Setúbal,Montijo,38.7862242857,-8.668148500000001
PT,Coimbra,Soure,40.1171031429,-8.758083000000001
PT,Coimbra,Soure,40.0616498571,-8.578214
PT,Viseu,São Pedro do Sul,40.7825425714,-8.128541499999999
PT,Viseu,São Pedro do Sul,40.7825425714,-8.038607
PT,Viseu,São Pedro do Sul,40.8379958571,-8.038607
PT,Viseu,São Pedro do Sul,40.7825425714,-7.948672500000001
PT,Setúbal,Grândola,38.1762381429,-8.848017500000001
PT,Setúbal,Grândola,38.2316914286,-8.848017500000001
PT,Setúbal,Grândola,38.2871447143,-8.848017500000001
PT,Setúbal,Grândola,38.3980512857,-8.848017500000001
PT,Setúbal,Grândola,38.453504571399996,-8.848017500000001
PT,Setúbal,Grândola,38.1207848571,-8.758083000000001
PT,Setúbal,Grândola,38.1762381429,-8.758083000000001
PT,Setúbal,Grândola,38.2316914286,-8.758083000000001
PT,Setúbal,Grândola,38.2871447143,-8.758083000000001
PT,Setúbal,Grândola,38.1207848571,-8.668148500000001
PT,Setúbal,Grândola,38.1762381429,-8.668148500000001
PT,Setúbal,Grândola,38.2316914286,-8.668148500000001
PT,Setúbal,Grândola,38.2871447143,-8.668148500000001
PT,Setúbal,Grândola,38.0653315714,-8.578214
PT,Setúbal,Grândola,38.1207848571,-8.578214
PT,Setúbal,Grândola,38.1762381429,-8.578214
PT,Setúbal,Grândola,38.2316914286,-8.578214
PT,Setúbal,Grândola,38.0653315714,-8.488279499999999
PT,Setúbal,Grândola,38.1207848571,-8.488279499999999
PT,Setúbal,Grândola,38.1762381429,-8.488279499999999
PT,Setúbal,Grândola,38.2316914286,-8.488279499999999
PT,Setúbal,Grândola,38.1207848571,-8.398344999999999
PT,Setúbal,Grândola,38.1762381429,-8.398344999999999
PT,Setúbal,Grândola,38.1762381429,-8.308410499999999
PT,Coimbra,Góis,40.0616498571,-8.128541499999999
PT,Coimbra,Góis,40.172556428600004,-8.038607
ES,GA,Lugo,42.7788608571,-7.948672500000001
ES,GA,Lugo,42.8343141429,-7.948672500000001
ES,GA,Lugo,42.8897674286,-7.948672500000001
ES,GA,Lugo,42.5015944286,-7.858738000000001
ES,GA,Lugo,42.5570477143,-7.858738000000001
ES,GA,Lugo,42.612501,-7.858738000000001
ES,GA,Lugo,42.6679542857,-7.858738000000001
ES,GA,Lugo,42.723407571399996,-7.858738000000001
ES,GA,Lugo,42.7788608571,-7.858738000000001
ES,GA,Lugo,42.8343141429,-7.858738000000001
ES,GA,Lugo,42.9452207143,-7.858738000000001
ES,GA,Lugo,43.000674,-7.858738000000001
ES,GA,Lugo,43.05612728569999,-7.858738000000001
ES,GA,Lugo,43.111580571400005,-7.858738000000001
ES,GA,Lugo,43.1670338571,-7.858738000000001
ES,GA,Lugo,43.2224871429,-7.858738000000001
ES,GA,Lugo,43.2779404286,-7.858738000000001
ES,GA,Lugo,43.3333937143,-7.858738000000001
ES,GA,Lugo,43.388847,-7.858738000000001
PT,Viseu,Lamego,41.059809,-7.858738000000001
PT,Leiria,Castanheira de Pera,40.0061965714,-8.218475999999999
PT,Porto,Vila do Conde,41.2816221429,-8.758083000000001
PT,Porto,Vila do Conde,41.3370754286,-8.758083000000001
PT,Porto,Vila do Conde,41.2816221429,-8.668148500000001
PT,Porto,Vila do Conde,41.3370754286,-8.668148500000001
PT,Porto,Vila do Conde,41.3925287143,-8.668148500000001
PT,Setúbal,Santiago do Cacém,38.0653315714,-8.848017500000001
PT,Setúbal,Santiago do Cacém,38.009878285700005,-8.758083000000001
PT,Setúbal,Santiago do Cacém,38.0653315714,-8.758083000000001
PT,Setúbal,Santiago do Cacém,37.7880651429,-8.668148500000001
PT,Setúbal,Santiago do Cacém,37.8435184286,-8.668148500000001
PT,Setúbal,Santiago do Cacém,37.8989717143,-8.668148500000001
PT,Setúbal,Santiago do Cacém,37.954425,-8.668148500000001
PT,Setúbal,Santiago do Cacém,38.009878285700005,-8.668148500000001
PT,Setúbal,Santiago do Cacém,38.0653315714,-8.668148500000001
PT,Setúbal,Santiago do Cacém,37.8435184286,-8.578214
PT,Setúbal,Santiago do Cacém,37.8989717143,-8.578214
PT,Setúbal,Santiago do Cacém,37.954425,-8.578214
PT,Setúbal,Santiago do Cacém,38.009878285700005,-8.578214
PT,Setúbal,Santiago do Cacém,37.8989717143,-8.488279499999999
PT,Setúbal,Santiago do Cacém,37.954425,-8.488279499999999
PT,Setúbal,Santiago do Cacém,38.009878285700005,-8.488279499999999
PT,Setúbal,Santiago do Cacém,37.8989717143,-8.398344999999999
PT,Setúbal,Santiago do Cacém,37.954425,-8.398344999999999
PT,Setúbal,Santiago do Cacém,38.009878285700005,-8.398344999999999
PT,Setúbal,Santiago do Cacém,37.8989717143,-8.308410499999999
PT,Setúbal,Santiago do Cacém,37.954425,-8.308410499999999
PT,Santarém,Salvaterra de Magos,39.0080374286,-8.758083000000001
PT,Santarém,Salvaterra de Magos,39.063490714299995,-8.758083000000001
PT,Santarém,Salvaterra de Magos,39.0080374286,-8.668148500000001
PT,Santarém,Salvaterra de Magos,39.063490714299995,-8.668148500000001
PT,Santarém,Salvaterra de Magos,39.118944,-8.668148500000001
PT,Santarém,Salvaterra de Magos,39.0080374286,-8.578214
PT,Portalegre,Nisa,39.4516637143,-7.768803500000001
PT,Portalegre,Nisa,39.562570285700005,-7.768803500000001
PT,Viana do Castelo,Ponte de Lima,41.725248428600004,-8.578214
PT,Vila Real,Boticas,41.6143418571,-7.858738000000001
PT,Vila Real,Boticas,41.6143418571,-7.768803500000001
PT,Beja,Castro Verde,37.6771585714,-8.128541499999999
PT,Beja,Castro Verde,37.732611857100004,-8.128541499999999
PT,Beja,Castro Verde,37.7880651429,-8.128541499999999
PT,Beja,Castro Verde,37.8435184286,-8.128541499999999
PT,Beja,Castro Verde,37.6217052857,-8.038607
PT,Beja,Castro Verde,37.6771585714,-8.038607
PT,Beja,Castro Verde,37.732611857100004,-8.038607
PT,Beja,Castro Verde,37.7880651429,-8.038607
PT,Beja,Castro Verde,37.6217052857,-7.948672500000001
PT,Beja,Castro Verde,37.6771585714,-7.948672500000001
PT,Beja,Castro Verde,37.732611857100004,-7.948672500000001
PT,Beja,Castro Verde,37.7880651429,-7.948672500000001
PT,Santarém,Benavente,38.7862242857,-8.937952000000001
PT,Santarém,Benavente,38.8416775714,-8.937952000000001
PT,Santarém,Benavente,38.7862242857,-8.848017500000001
PT,Santarém,Benavente,38.8416775714,-8.848017500000001
PT,Santarém,Benavente,38.8971308571,-8.848017500000001
PT,Santarém,Benavente,38.9525841429,-8.848017500000001
PT,Santarém,Benavente,39.0080374286,-8.848017500000001
PT,Santarém,Benavente,38.8416775714,-8.758083000000001
PT,Santarém,Benavente,38.8971308571,-8.758083000000001
PT,Santarém,Benavente,38.9525841429,-8.758083000000001
PT,Santarém,Benavente,38.8416775714,-8.668148500000001
PT,Santarém,Benavente,38.8971308571,-8.668148500000001
PT,Setúbal,Seixal,38.5644111429,-9.117821000000001
PT,Setúbal,Seixal,38.6198644286,-9.117821000000001
PT,Évora,Estremoz,38.7862242857,-7.768803500000001
PT,Évora,Estremoz,38.8971308571,-7.768803500000001
PT,Braga,Braga,41.5588885714,-8.488279499999999
PT,Braga,Braga,41.5588885714,-8.398344999999999
PT,Braga,Braga,41.5588885714,-8.308410499999999
PT,Coimbra,Condeixa-a-Nova,40.1171031429,-8.488279499999999
PT,Coimbra,Cantanhede,40.3389162857,-8.668148500000001
PT,Coimbra,Cantanhede,40.3943695714,-8.668148500000001
PT,Coimbra,Cantanhede,40.3943695714,-8.578214
PT,Viana do Castelo,Melgaço,42.0579681429,-8.308410499999999
PT,Viana do Castelo,Melgaço,42.0579681429,-8.218475999999999
PT,Viana do Castelo,Melgaço,42.1134214286,-8.218475999999999
PT,Viana do Castelo,Melgaço,42.0579681429,-8.128541499999999
PT,Faro,Lagos,37.0117191429,-8.758083000000001
PT,Faro,Lagos,37.0117191429,-8.668148500000001
PT,Faro,Lagos,37.178079,-8.668148500000001
PT,Braga,Vila Nova de Famalicão,41.3925287143,-8.578214
PT,Braga,Vila Nova de Famalicão,41.3925287143,-8.488279499999999
PT,Braga,Vila Nova de Famalicão,41.447982,-8.488279499999999
PT,Braga,Vila Nova de Famalicão,41.3925287143,-8.398344999999999
PT,Faro,Albufeira,37.0117191429,-8.308410499999999
PT,Faro,Albufeira,37.0671724286,-8.308410499999999
PT,Faro,Albufeira,37.0671724286,-8.218475999999999
PT,Leiria,Marinha Grande,39.8398367143,-9.117821000000001
PT,Leiria,Marinha Grande,39.89529,-9.117821000000001
PT,Leiria,Marinha Grande,39.7843834286,-9.027886500000001
PT,Leiria,Marinha Grande,39.8398367143,-9.027886500000001
PT,Leiria,Marinha Grande,39.7289301429,-8.937952000000001
PT,Faro,Lagoa,36.9562658571,-8.488279499999999
PT,Faro,Lagoa,37.0117191429,-8.488279499999999
PT,Faro,Lagoa,37.0671724286,-8.488279499999999
PT,Faro,Lagoa,37.1226257143,-8.488279499999999
PT,Faro,Lagoa,36.9562658571,-8.398344999999999
PT,Faro,Lagoa,37.0671724286,-8.398344999999999
PT,Aveiro,Vagos,40.4498228571,-8.668148500000001
PT,Aveiro,Vagos,40.5052761429,-8.668148500000001
PT,Évora,Évora,38.5644111429,-8.128541499999999
PT,Évora,Évora,38.453504571399996,-8.038607
PT,Évora,Évora,38.5089578571,-8.038607
PT,Évora,Évora,38.5644111429,-8.038607
PT,Évora,Évora,38.453504571399996,-7.948672500000001
PT,Évora,Évora,38.5089578571,-7.948672500000001
PT,Évora,Évora,38.5644111429,-7.948672500000001
PT,Évora,Évora,38.6198644286,-7.948672500000001
PT,Évora,Évora,38.3980512857,-7.858738000000001
PT,Évora,Évora,38.453504571399996,-7.858738000000001
PT,Évora,Évora,38.5089578571,-7.858738000000001
PT,Évora,Évora,38.5644111429,-7.858738000000001
PT,Évora,Évora,38.6753177143,-7.768803500000001
PT,Braga,Esposende,41.447982,-8.848017500000001
PT,Braga,Esposende,41.5034352857,-8.848017500000001
PT,Braga,Esposende,41.5588885714,-8.848017500000001
PT,Braga,Esposende,41.5034352857,-8.758083000000001
PT,Porto,Trofa,41.2816221429,-8.578214
PT,Porto,Trofa,41.3370754286,-8.578214
PT,Vila Real,Ribeira de Pena,41.447982,-7.858738000000001
PT,Vila Real,Ribeira de Pena,41.5034352857,-7.858738000000001
PT,Vila Real,Ribeira de Pena,41.5588885714,-7.768803500000001
PT,Castelo Branco,Sertã,39.7843834286,-8.128541499999999
PT,Castelo Branco,Sertã,39.8398367143,-8.038607
PT,Castelo Branco,Sertã,39.89529,-8.038607
PT,Évora,Portel,38.2871447143,-7.858738000000001
PT,Évora,Portel,38.342597999999995,-7.858738000000001
PT,Évora,Portel,38.2871447143,-7.768803500000001
PT,Évora,Portel,38.342597999999995,-7.768803500000001
PT,Évora,Portel,38.3980512857,-7.768803500000001
PT,Setúbal,Sines,37.8435184286,-8.937952000000001
PT,Setúbal,Sines,37.8989717143,-8.937952000000001
PT,Setúbal,Sines,37.954425,-8.937952000000001
PT,Setúbal,Sines,38.009878285700005,-8.937952000000001
PT,Setúbal,Sines,37.7880651429,-8.848017500000001
PT,Setúbal,Sines,37.8435184286,-8.848017500000001
PT,Setúbal,Sines,37.8989717143,-8.848017500000001
PT,Setúbal,Sines,37.954425,-8.848017500000001
PT,Setúbal,Sines,38.009878285700005,-8.848017500000001
PT,Setúbal,Sines,38.1207848571,-8.848017500000001
PT,Setúbal,Sines,37.8435184286,-8.758083000000001
PT,Setúbal,Sines,37.8989717143,-8.758083000000001
PT,Setúbal,Sines,37.954425,-8.758083000000001
PT,Santarém,Alpiarça,39.2298505714,-8.578214
PT,Viseu,Resende,41.0043557143,-7.948672500000001
PT,Viseu,Resende,41.1152622857,-7.948672500000001
PT,Viseu,Resende,41.1152622857,-7.858738000000001
PT,Braga,Vila Verde,41.725248428600004,-8.398344999999999
PT,Aveiro,Oliveira do Bairro,40.5052761429,-8.578214
PT,Aveiro,Oliveira do Bairro,40.5052761429,-8.488279499999999
PT,Lisboa,Cadaval,39.2298505714,-9.117821000000001
PT,Lisboa,Cadaval,39.2853038571,-9.027886500000001
PT,Viseu,Mangualde,40.5607294286,-7.768803500000001
PT,Santarém,Coruche,38.9525841429,-8.668148500000001
PT,Santarém,Coruche,38.8416775714,-8.578214
PT,Santarém,Coruche,38.8971308571,-8.578214
PT,Santarém,Coruche,39.063490714299995,-8.578214
PT,Santarém,Coruche,38.8971308571,-8.488279499999999
PT,Santarém,Coruche,38.9525841429,-8.488279499999999
PT,Santarém,Coruche,39.0080374286,-8.488279499999999
PT,Santarém,Coruche,39.063490714299995,-8.488279499999999
PT,Santarém,Coruche,38.8971308571,-8.398344999999999
PT,Santarém,Coruche,39.0080374286,-8.398344999999999
PT,Santarém,Coruche,39.063490714299995,-8.398344999999999
PT,Santarém,Coruche,38.8971308571,-8.308410499999999
PT,Santarém,Coruche,38.9525841429,-8.308410499999999
PT,Santarém,Coruche,39.0080374286,-8.308410499999999
PT,Santarém,Coruche,38.8416775714,-8.218475999999999
PT,Coimbra,Oliveira do Hospital,40.3943695714,-7.858738000000001
PT,Coimbra,Oliveira do Hospital,40.4498228571,-7.858738000000001
PT,Coimbra,Oliveira do Hospital,40.3389162857,-7.768803500000001
PT,Évora,Viana do Alentejo,38.3980512857,-8.218475999999999
PT,Évora,Viana do Alentejo,38.453504571399996,-8.218475999999999
PT,Évora,Viana do Alentejo,38.3980512857,-8.128541499999999
PT,Évora,Viana do Alentejo,38.453504571399996,-8.128541499999999
PT,Évora,Viana do Alentejo,38.342597999999995,-8.038607
PT,Évora,Viana do Alentejo,38.3980512857,-8.038607
PT,Évora,Viana do Alentejo,38.342597999999995,-7.948672500000001
PT,Évora,Viana do Alentejo,38.3980512857,-7.948672500000001
PT,Lisboa,Arruda dos Vinhos,38.9525841429,-9.117821000000001
PT,Viseu,Cinfães,41.0043557143,-8.128541499999999
PT,Viseu,Cinfães,41.059809,-8.128541499999999
PT,Viseu,Cinfães,41.059809,-8.038607
PT,Beja,Aljustrel,37.8435184286,-8.308410499999999
PT,Beja,Aljustrel,37.7880651429,-8.218475999999999
PT,Beja,Aljustrel,37.8435184286,-8.218475999999999
PT,Beja,Aljustrel,37.8989717143,-8.218475999999999
PT,Beja,Aljustrel,37.954425,-8.218475999999999
PT,Beja,Aljustrel,37.8989717143,-8.128541499999999
PT,Beja,Aljustrel,37.954425,-8.128541499999999
PT,Aveiro,Santa Maria da Feira,40.9489024286,-8.488279499999999
PT,Aveiro,Santa Maria da Feira,41.0043557143,-8.488279499999999
PT,Aveiro,Santa Maria da Feira,41.0043557143,-8.398344999999999
PT,Évora,Coruche,38.8416775714,-8.398344999999999
PT,Évora,Coruche,38.9525841429,-8.218475999999999
PT,Braga,Vieira do Minho,41.5588885714,-8.128541499999999
PT,Braga,Vieira do Minho,41.6697951429,-8.128541499999999
PT,Braga,Vieira do Minho,41.6143418571,-8.038607
PT,Braga,Vieira do Minho,41.6697951429,-8.038607
PT,Setúbal,Setúbal,38.5089578571,-9.027886500000001
PT,Setúbal,Setúbal,38.5644111429,-9.027886500000001
PT,Setúbal,Setúbal,38.3980512857,-8.937952000000001
PT,Setúbal,Palmela,38.5644111429,-8.668148500000001
PT,Setúbal,Palmela,38.5644111429,-8.578214
ES,GA,PO,42.224328,-9.027886500000001
ES,GA,PO,42.279781285700004,-9.027886500000001
ES,GA,PO,42.3352345714,-9.027886500000001
ES,GA,PO,42.3906878571,-9.027886500000001
ES,GA,PO,41.9470615714,-8.937952000000001
ES,GA,PO,42.0025148571,-8.937952000000001
ES,GA,PO,42.0579681429,-8.937952000000001
ES,GA,PO,42.1134214286,-8.937952000000001
ES,GA,PO,42.168874714299996,-8.937952000000001
ES,GA,PO,42.224328,-8.937952000000001
ES,GA,PO,42.279781285700004,-8.937952000000001
ES,GA,PO,42.3352345714,-8.937952000000001
ES,GA,PO,42.3906878571,-8.937952000000001
ES,GA,PO,42.4461411429,-8.937952000000001
ES,GA,PO,42.5015944286,-8.937952000000001
ES,GA,PO,41.8916082857,-8.848017500000001
ES,GA,PO,41.9470615714,-8.848017500000001
ES,GA,PO,42.0025148571,-8.848017500000001
ES,GA,PO,42.0579681429,-8.848017500000001
ES,GA,PO,42.1134214286,-8.848017500000001
ES,GA,PO,42.168874714299996,-8.848017500000001
ES,GA,PO,42.224328,-8.848017500000001
ES,GA,PO,42.279781285700004,-8.848017500000001
ES,GA,PO,42.3352345714,-8.848017500000001
ES,GA,PO,42.3906878571,-8.848017500000001
ES,GA,PO,42.4461411429,-8.848017500000001
ES,GA,PO,42.5015944286,-8.848017500000001
ES,GA,PO,42.5570477143,-8.848017500000001
ES,GA,PO,41.9470615714,-8.758083000000001
ES,GA,PO,42.0025148571,-8.758083000000001
ES,GA,PO,42.0579681429,-8.758083000000001
ES,GA,PO,42.1134214286,-8.758083000000001
ES,GA,PO,42.168874714299996,-8.758083000000001
ES,GA,PO,42.279781285700004,-8.758083000000001
ES,GA,PO,42.3352345714,-8.758083000000001
ES,GA,PO,42.3906878571,-8.758083000000001
ES,GA,PO,42.4461411429,-8.758083000000001
ES,GA,PO,42.5015944286,-8.758083000000001
ES,GA,PO,42.5570477143,-8.758083000000001
ES,GA,PO,42.612501,-8.758083000000001
ES,GA,PO,42.0025148571,-8.668148500000001
ES,GA,PO,42.0579681429,-8.668148500000001
ES,GA,PO,42.1134214286,-8.668148500000001
ES,GA,PO,42.168874714299996,-8.668148500000001
ES,GA,PO,42.224328,-8.668148500000001
ES,GA,PO,42.279781285700004,-8.668148500000001
ES,GA,PO,42.3352345714,-8.668148500000001
ES,GA,PO,42.3906878571,-8.668148500000001
ES,GA,PO,42.4461411429,-8.668148500000001
ES,GA,PO,42.5015944286,-8.668148500000001
ES,GA,PO,42.5570477143,-8.668148500000001
ES,GA,PO,42.612501,-8.668148500000001
ES,GA,PO,42.6679542857,-8.668148500000001
ES,GA,PO,42.0579681429,-8.578214
ES,GA,PO,42.1134214286,-8.578214
ES,GA,PO,42.168874714299996,-8.578214
ES,GA,PO,42.224328,-8.578214
ES,GA,PO,42.279781285700004,-8.578214
ES,GA,PO,42.3352345714,-8.578214
ES,GA,PO,42.3906878571,-8.578214
ES,GA,PO,42.4461411429,-8.578214
ES,GA,PO,42.5015944286,-8.578214
ES,GA,PO,42.5570477143,-8.578214
ES,GA,PO,42.612501,-8.578214
ES,GA,PO,42.6679542857,-8.578214
ES,GA,PO,42.723407571399996,-8.578214
ES,GA,PO,42.1134214286,-8.488279499999999
ES,GA,PO,42.168874714299996,-8.488279499999999
ES,GA,PO,42.224328,-8.488279499999999
ES,GA,PO,42.279781285700004,-8.488279499999999
ES,GA,PO,42.3352345714,-8.488279499999999
ES,GA,PO,42.3906878571,-8.488279499999999
ES,GA,PO,42.4461411429,-8.488279499999999
ES,GA,PO,42.5015944286,-8.488279499999999
ES,GA,PO,42.5570477143,-8.488279499999999
ES,GA,PO,42.612501,-8.488279499999999
ES,GA,PO,42.723407571399996,-8.488279499999999
ES,GA,PO,42.1134214286,-8.398344999999999
ES,GA,PO,42.168874714299996,-8.398344999999999
ES,GA,PO,42.224328,-8.398344999999999
ES,GA,PO,42.279781285700004,-8.398344999999999
ES,GA,PO,42.3352345714,-8.398344999999999
ES,GA,PO,42.3906878571,-8.398344999999999
ES,GA,PO,42.4461411429,-8.398344999999999
ES,GA,PO,42.5015944286,-8.398344999999999
ES,GA,PO,42.5570477143,-8.398344999999999
ES,GA,PO,42.612501,-8.398344999999999
ES,GA,PO,42.6679542857,-8.398344999999999
ES,GA,PO,42.723407571399996,-8.398344999999999
ES,GA,PO,42.1134214286,-8.308410499999999
ES,GA,PO,42.168874714299996,-8.308410499999999
ES,GA,PO,42.224328,-8.308410499999999
ES,GA,PO,42.279781285700004,-8.308410499999999
ES,GA,PO,42.3352345714,-8.308410499999999
ES,GA,PO,42.5015944286,-8.308410499999999
ES,GA,PO,42.5570477143,-8.308410499999999
ES,GA,PO,42.612501,-8.308410499999999
ES,GA,PO,42.6679542857,-8.308410499999999
ES,GA,PO,42.723407571399996,-8.308410499999999
ES,GA,PO,42.7788608571,-8.308410499999999
ES,GA,PO,42.168874714299996,-8.218475999999999
ES,GA,PO,42.224328,-8.218475999999999
ES,GA,PO,42.5570477143,-8.218475999999999
ES,GA,PO,42.612501,-8.218475999999999
ES,GA,PO,42.6679542857,-8.218475999999999
ES,GA,PO,42.723407571399996,-8.218475999999999
ES,GA,PO,42.7788608571,-8.218475999999999
ES,GA,PO,42.5570477143,-8.128541499999999
ES,GA,PO,42.612501,-8.128541499999999
ES,GA,PO,42.6679542857,-8.128541499999999
ES,GA,PO,42.723407571399996,-8.128541499999999
ES,GA,PO,42.7788608571,-8.128541499999999
ES,GA,PO,42.8343141429,-8.128541499999999
ES,GA,PO,42.5570477143,-8.038607
ES,GA,PO,42.612501,-8.038607
ES,GA,PO,42.6679542857,-8.038607
ES,GA,PO,42.723407571399996,-8.038607
ES,GA,PO,42.7788608571,-8.038607
ES,GA,PO,42.612501,-7.948672500000001
ES,GA,PO,42.6679542857,-7.948672500000001
ES,GA,PO,42.723407571399996,-7.948672500000001
PT,Portalegre,Gavião,39.4516637143,-7.948672500000001
PT,Portalegre,Gavião,39.3962104286,-7.858738000000001
PT,Portalegre,Gavião,39.4516637143,-7.858738000000001
PT,Portalegre,Gavião,39.3962104286,-7.768803500000001
PT,Lisboa,Loures,38.7862242857,-9.117821000000001
PT,Lisboa,Loures,38.8416775714,-9.117821000000001
PT,Lisboa,Loures,38.8971308571,-9.117821000000001
PT,Lisboa,Odivelas,38.7862242857,-9.2077555
PT,Beja,Cuba,38.1207848571,-7.948672500000001
PT,Beja,Cuba,38.1762381429,-7.948672500000001
PT,Beja,Cuba,38.2316914286,-7.948672500000001
PT,Beja,Cuba,38.1762381429,-7.858738000000001
PT,Beja,Cuba,38.2316914286,-7.858738000000001
PT,Castelo Branco,Vila de Rei,39.6734768571,-8.218475999999999
PT,Castelo Branco,Vila de Rei,39.7289301429,-8.218475999999999
PT,Castelo Branco,Vila de Rei,39.6180235714,-8.128541499999999
PT,Castelo Branco,Vila de Rei,39.6734768571,-8.128541499999999
PT,Castelo Branco,Vila de Rei,39.7289301429,-8.128541499999999
PT,Aveiro,Vale de Cambra,40.8379958571,-8.398344999999999
PT,Évora,Alcácer do Sal,38.3980512857,-8.308410499999999
PT,Évora,Alcácer do Sal,38.342597999999995,-8.218475999999999
PT,Leiria,Porto de Mós,39.507117,-8.848017500000001
PT,Leiria,Porto de Mós,39.562570285700005,-8.848017500000001
PT,Leiria,Porto de Mós,39.6180235714,-8.848017500000001
PT,Faro,Vila do Bispo,37.178079,-9.027886500000001
PT,Faro,Vila do Bispo,37.2335322857,-9.027886500000001
PT,Faro,Vila do Bispo,37.2889855714,-9.027886500000001
PT,Faro,Vila do Bispo,37.1226257143,-8.937952000000001
PT,Faro,Vila do Bispo,37.178079,-8.937952000000001
PT,Faro,Vila do Bispo,37.1226257143,-8.848017500000001
PT,Lisboa,Vila Franca de Xira,38.8416775714,-9.027886500000001
PT,Lisboa,Vila Franca de Xira,38.8971308571,-8.937952000000001
PT,Lisboa,Vila Franca de Xira,38.9525841429,-8.937952000000001
PT,Lisboa,Vila Franca de Xira,39.0080374286,-8.937952000000001
PT,Braga,Terras de Bouro,41.6697951429,-8.218475999999999
PT,Braga,Terras de Bouro,41.725248428600004,-8.128541499999999
PT,Faro,Aljezur,37.2335322857,-8.937952000000001
PT,Faro,Aljezur,37.2889855714,-8.937952000000001
PT,Faro,Aljezur,37.178079,-8.848017500000001
PT,Faro,Aljezur,37.2335322857,-8.758083000000001
PT,Beja,Almodôvar,37.3998921429,-8.218475999999999
PT,Beja,Almodôvar,37.5107987143,-8.218475999999999
PT,Beja,Almodôvar,37.3444388571,-8.128541499999999
PT,Beja,Almodôvar,37.3998921429,-8.128541499999999
PT,Beja,Almodôvar,37.455345428600005,-8.128541499999999
PT,Beja,Almodôvar,37.5107987143,-8.128541499999999
PT,Beja,Almodôvar,37.566252,-8.128541499999999
PT,Beja,Almodôvar,37.6217052857,-8.128541499999999
PT,Beja,Almodôvar,37.3998921429,-8.038607
PT,Beja,Almodôvar,37.455345428600005,-8.038607
PT,Beja,Almodôvar,37.5107987143,-8.038607
PT,Beja,Almodôvar,37.566252,-8.038607
